gama1,gama2,beta1,beta2,N1,N2,mn,Fn,kesai,an,E,nu,Pmax,a_len
2.084635006485216,4.116779368086423,29.71621981154496,-8.28620907118275,23,89,7.849329158919222,27460.55580293111,2.314498875418213,18.892449226683922,182431.5198495447,0.23331468081328988,432.22136279073163,55.07724907681081
0.1351930477262903,5.324424490397449,12.426126369309465,14.192325947414645,22,49,6.768213984943216,10951.982228774843,9.613871023213779,19.582557241134676,218888.5787736629,0.3920530619039567,878.6104858345055,12.006709843659072
0.43398947747961314,2.0354159054082466,28.37295810300992,-24.96279156706576,31,56,4.367649576218064,42791.7311030397,-4.64769314615194,22.917855617529746,217756.2482032135,0.3460616058778294,876.5861974619044,35.277496075704775
1.5277271645286263,6.31664420459464,-15.55671227282322,17.54771207520048,27,43,7.775848883798356,97553.71782832604,-2.857689802916873,19.677157493277175,218440.7696769113,0.3407982033882031,953.7026671438707,66.46422311334258
2.0986372114453613,4.431738021368417,-8.418319451644987,6.460599123870921,27,76,5.86414585208758,73737.90077825243,2.322733908912692,22.626933535601886,182923.63936900438,0.3780031929128146,777.0017213702417,67.31395181643222
0.2445168848626675,3.0904842638668786,20.350541295628844,-11.91681956169338,37,48,3.592930166115852,32590.76114301869,1.5349446863893625,22.52258267792123,191484.4500640082,0.2354698044679042,720.2081679463881,46.48244066979739
4.0962951378026435,5.186879717820938,-3.297902768063114,-4.9011798424576085,30,57,4.721785618287189,24913.636361746438,3.488407799589128,20.261668815878036,180541.6032158621,0.34012043454283947,728.9123143085718,35.00691145888298
0.6442006964587587,3.845794811980414,-1.2879523678983738,-6.60580690041099,32,78,5.788211255944605,16604.89059882065,6.195381404953107,19.48278504948001,192315.64633381355,0.2457783487531043,633.3016246688545,22.820273159030606
1.7611121191025914,3.9290296717642574,-4.7455634707528205,7.356147353010712,30,52,6.225783781767703,52420.092274535215,-2.43967132691154,20.376439493645186,207451.21513100746,0.38226223522085645,810.1908440815231,55.580943948014756
3.6717324442973407,7.4956000778820355,12.080494883359364,19.961328614296733,22,44,3.2410848502172604,71985.95424825908,5.628564101766143,18.117648287337165,200104.6622790473,0.3632154212556877,2224.2372905519005,26.15815468208728
3.4768128722626694,6.560747004258306,10.669050208397309,-0.43022973832417577,32,46,5.305289706642896,13373.288542887143,5.986043991548872,19.63814682329948,206772.4922063812,0.3414547121456608,783.651971900697,17.84541002742029
3.685423915765785,2.5143601399577395,-20.90979843194615,14.337227181625408,20,74,4.891794047895619,77323.71372198428,-6.509308238082699,23.792375356194402,212393.30178968003,0.3884605822424151,1354.2651211938185,33.8388124221422
4.018632151644302,5.4750029736079275,2.041795775293572,10.779354333093828,37,56,4.0527743399722755,62113.8543650838,-7.361450116735031,18.97355758337021,205893.8580259355,0.2134865653634998,1475.9164571401154,25.01008567494669
